organ_label,as_label,cell_label,sex,modality,tool,organ_id,as_id,cell_id,count,percentage_of_total
large intestine,sigmoid colon,BEST2+ Goblet cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:best2-goblet-cell,346.448,0.0227188312492262
large intestine,descending colon,BEST4+ epithelial,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:best4-epithelial,349.668,0.02146225136848952
large intestine,descending colon,SMC (PLPP2+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:smc-plpp2-,355.2499999999999,0.03946520618556695
large intestine,sigmoid colon,SMC (PART1/CAPN3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:smc-part1-capn3-,374.768,0.02457595641946267
large intestine,ascending colon,TA,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:ta,374.8280000000001,0.03818704549298156
large intestine,descending colon,Tfh,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:tfh,380.573,0.02335916752479541
large intestine,ascending colon,Activated T,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:activated-t,392.424,0.03997970573313037
large intestine,sigmoid colon,EECs,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:eecs,397.896,0.02609260864182246
large intestine,descending colon,EECs,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:eecs,410.595,0.02520188607663542
large intestine,transverse colon,Mesoderm 1 (HAND1+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:mesoderm-1-hand1-,427.1920000000001,0.04964804086463582
large intestine,descending colon,Activated T,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:activated-t,432.1,0.04800257731958756
large intestine,ascending colon,SMC (PLPP2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:smc-plpp2-,462.582,0.1141401624673001
large intestine,sigmoid colon,myofibroblast (RSPO2+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:myofibroblast-rspo2-,475.776,0.03119970285997277
large intestine,sigmoid colon,Colonocyte,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:colonocyte,487.1039999999999,0.03194255292806735
large intestine,transverse colon,Activated T,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:activated-t,490.4400000000001,0.0569986918333021
large intestine,ascending colon,Goblet cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:goblet-cell,490.696,0.04999154405547097
large intestine,sigmoid colon,myofibroblast,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:myofibroblast,492.768,0.03231397796211465
large intestine,descending colon,TA,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:ta,498.22,0.05534793814432983
large intestine,descending colon,Activated T,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:activated-t,505.076,0.03100102975448486
large intestine,transverse colon,TA,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:ta,606.752,0.07051641437737483
large intestine,sigmoid colon,Activated T,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:activated-t,650.8879999999999,0.04268292682926829
large intestine,descending colon,Goblet cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:goblet-cell,651.34,0.07235824742268032
large intestine,descending colon,Microfold cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:microfold-cell,701.985,0.04308709555037668
large intestine,transverse colon,Colonocyte,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:colonocyte,708.5920000000001,0.08235220830997309
large intestine,sigmoid colon,TA,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:ta,710.8320000000001,0.04661384177293551
large intestine,transverse colon,Cycling plasma cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:cycling-plasma-cell,779.8800000000001,0.09063726406279186
large intestine,transverse colon,Goblet cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:goblet-cell,783.096,0.09101102597645286
large intestine,descending colon,SMC (PLPP2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:smc-plpp2-,783.221,0.04807327516123788
large intestine,ascending colon,Colonocyte,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:colonocyte,875.484,0.089193302891933
large intestine,descending colon,TA,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:ta,921.852,0.05658229906238145
large intestine,sigmoid colon,Mesoderm 1 (HAND1+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mesoderm-1-hand1-,973.2640000000001,0.0638232016837935
large intestine,descending colon,Mesoderm 1 (HAND1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:mesoderm-1-hand1-,975.715,0.0598883529348003
large intestine,descending colon,Mesoderm 1 (HAND1+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:mesoderm-1-hand1-,1126.07,0.1250966494845359
large intestine,ascending colon,Mesoderm 1 (HAND1+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:mesoderm-1-hand1-,1236.7,0.1259935734821579
large intestine,sigmoid colon,Cycling plasma cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:cycling-plasma-cell,1244.192,0.08158969914572244
large intestine,sigmoid colon,Goblet cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:goblet-cell,1347.088,0.08833725393091495
large intestine,descending colon,Colonocyte,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:colonocyte,1350.107,0.08286813722833451
large intestine,sigmoid colon,SMC (PLPP2+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:smc-plpp2-,1380.128,0.0905038999628575
large intestine,descending colon,Cycling plasma cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:cycling-plasma-cell,1555.846,0.09549617906888518
large intestine,descending colon,Goblet cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:goblet-cell,1641.497,0.1007533467020758
large intestine,ascending colon,Cycling plasma cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:cycling-plasma-cell,1876.796,0.1912058176898359
large intestine,descending colon,Cycling plasma cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:cycling-plasma-cell,1960.98,0.2178479381443296
large intestine,caecum,epithelial cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:epithelial-cell-of-large-intestine,0.049,0.00008588114050154588
large intestine,sigmoid colon,intestinal crypt stem cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0009016,0.099,0.00009003331232556043
large intestine,transverse colon,colon epithelial cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:colon-epithelial-cell,0.126,0.00007795447458684128
large intestine,transverse colon,epithelial cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:epithelial-cell-of-large-intestine,0.126,0.00007795447458684128
large intestine,caecum,intestinal crypt stem cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0009016,0.196,0.0003435245620061835
large intestine,transverse colon,intestinal crypt stem cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0009016,0.252,0.0001559089491736826
large intestine,ascending colon,epithelial cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:epithelial-cell-of-large-intestine,0.279,0.00008588114050154586
large intestine,ascending colon,colon epithelial cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:colon-epithelial-cell,0.332,0.00004833019187086173
large intestine,sigmoid colon,epithelial cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:epithelial-cell-of-large-intestine,0.396,0.0003601332493022417
large intestine,transverse colon,epithelial cell of large intestine,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:epithelial-cell-of-large-intestine,0.536,0.00006274706657463765
large intestine,descending colon,colon epithelial cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:colon-epithelial-cell,0.58,0.00009784735812133071
large intestine,descending colon,epithelial cell of large intestine,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:epithelial-cell-of-large-intestine,0.58,0.00009784735812133071
large intestine,caecum,mast cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0000097,0.637,0.001116454826520096
large intestine,sigmoid colon,colon epithelial cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:colon-epithelial-cell,0.944,0.00007039031429275333
large intestine,ascending colon,intestinal crypt stem cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:0009016,1.116,0.0003435245620061835
large intestine,sigmoid colon,mast cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000097,1.188,0.001080399747906725
large intestine,caecum,intestinal enteroendocrine cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:1001516,1.519,0.002662315355547922
large intestine,transverse colon,mast cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000097,1.608,0.000188241199723913
large intestine,ascending colon,epithelial cell of large intestine,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:epithelial-cell-of-large-intestine,1.66,0.0002416509593543087
large intestine,descending colon,intestinal crypt stem cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,CL:0009016,1.766,0.0001222942399412988
large intestine,descending colon,epithelial cell of large intestine,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:epithelial-cell-of-large-intestine,1.766,0.0001222942399412988
large intestine,sigmoid colon,intestinal crypt stem cell of large intestine,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0009016,1.888,0.0001407806285855067
large intestine,transverse colon,mast cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000097,2.52,0.001559089491736826
large intestine,descending colon,mast cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,CL:0000097,2.61,0.0004403131115459882
large intestine,sigmoid colon,epithelial cell of large intestine,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:epithelial-cell-of-large-intestine,2.832,0.00021117094287826
large intestine,transverse colon,intestinal crypt stem cell of large intestine,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0009016,3.216,0.0003764823994478259
large intestine,ascending colon,mast cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:0000097,3.627,0.001116454826520096
large intestine,ascending colon,intestinal crypt stem cell of large intestine,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:0009016,3.984,0.0005799623024503408
large intestine,descending colon,intestinal crypt stem cell of large intestine,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,CL:0009016,4.06,0.000684931506849315
large intestine,caecum,"CD8-positive, alpha-beta T cell",Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0000625,4.116,0.007214015802129853
large intestine,sigmoid colon,"CD8-positive, alpha-beta T cell",Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000625,4.554000000000001,0.004141532366975781
large intestine,sigmoid colon,intestinal enteroendocrine cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:1001516,4.95,0.004501665616278022
large intestine,caecum,B cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0000236,6.86,0.01202335967021642
large intestine,caecum,neutrophil,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0000775,7.154,0.0125386465132257
large intestine,ascending colon,mast cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:0000097,7.304,0.001063264221158958
large intestine,sigmoid colon,B cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000236,7.524000000000001,0.006842531736742594
large intestine,sigmoid colon,mast cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000097,7.552,0.0005631225143420266
large intestine,ascending colon,intestinal enteroendocrine cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:1001516,8.632,0.001256584988642405
large intestine,ascending colon,intestinal enteroendocrine cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:1001516,8.649000000000001,0.002662315355547922
large intestine,transverse colon,intestinal enteroendocrine cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:1001516,9.324,0.005768631119426255
large intestine,caecum,monocyte,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0000576,9.849,0.01726210924081072
large intestine,caecum,intestinal tuft cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0019032,11.417,0.02001030573686019
large intestine,caecum,transit amplifying cell of colon,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0009011,12.103,0.02121264170388183
large intestine,sigmoid colon,monocyte,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000576,12.573,0.01143423066534618
large intestine,transverse colon,"CD8-positive, alpha-beta T cell",Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000625,12.852,0.007951356407857811
large intestine,caecum,"CD4-positive, alpha-beta T cell",Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0000624,13.034,0.0228443833734112
large intestine,caecum,paneth cell of colon,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0009009,13.867,0.02430436276193748
large intestine,sigmoid colon,neutrophil,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000775,13.959,0.01269469703790402
large intestine,caecum,plasma cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0000786,15.631,0.02739608381999313
large intestine,sigmoid colon,plasma cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000786,15.84,0.01440532997208967
large intestine,sigmoid colon,"CD4-positive, alpha-beta T cell",Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000624,16.236,0.01476546322139191
large intestine,descending colon,mast cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,CL:0000097,16.777,0.001161795279442338
large intestine,descending colon,intestinal enteroendocrine cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,CL:1001516,17.11,0.002886497064579256
large intestine,transverse colon,B cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000236,18.648,0.01153726223885251
large intestine,transverse colon,paneth cell of colon,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0009009,20.79,0.01286248830682881
large intestine,transverse colon,plasma cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000786,21.672,0.0134081696289367
large intestine,ascending colon,"CD8-positive, alpha-beta T cell",Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:0000625,23.436,0.007214015802129851
large intestine,sigmoid colon,transit amplifying cell of colon,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0009011,24.651,0.02241829476906455
large intestine,descending colon,"CD8-positive, alpha-beta T cell",Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,CL:0000625,25.23,0.004256360078277887
large intestine,transverse colon,"CD8-positive, alpha-beta T cell",Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000625,26.8,0.003137353328731883
large intestine,transverse colon,intestinal enteroendocrine cell,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:1001516,26.8,0.003137353328731883
large intestine,sigmoid colon,paneth cell of colon,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0009009,27.027,0.024579094264878
large intestine,caecum,gut endothelial cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001153,CL:0000131,29.4,0.05152868430092752
large intestine,transverse colon,neutrophil,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000775,31.878,0.01972248207047084
large intestine,sigmoid colon,intestinal tuft cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0019032,32.175,0.02926082650580714
large intestine,descending colon,neutrophil,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001158,CL:0000775,33.64,0.005675146771037182
large intestine,transverse colon,transit amplifying cell of colon,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0009011,34.776,0.02151543498596819
large intestine,transverse colon,neutrophil,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000775,36.448,0.00426680052707536
large intestine,sigmoid colon,gut endothelial cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001159,CL:0000131,38.313,0.03484289186999189
large intestine,ascending colon,B cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:0000236,39.06,0.01202335967021642
large intestine,ascending colon,neutrophil,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:0000775,40.73400000000001,0.0125386465132257
large intestine,transverse colon,intestinal tuft cell,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0019032,43.09200000000001,0.02666043030869972
large intestine,transverse colon,"CD4-positive, alpha-beta T cell",Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000624,45.108,0.02790770190208918
large intestine,ascending colon,neutrophil,Male,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001156,CL:0000775,45.484,0.006621236286308058
large intestine,transverse colon,monocyte,Female,sc_transcriptomics,popv,UBERON:0000059,UBERON:0001157,CL:0000576,45.486,0.0281415653258497
